14,26,36,21,40,57,47,21,31,46,44,0,0,56,13
7,26,33,21,40,57,47,14,31,33,44,0,5,56,13
7,30,32,21,36,57,53,14,25,42,44,0,5,56,13
7,25,32,21,30,54,59,7,25,42,44,18,5,56,13
7,25,32,21,20,57,59,14,19,33,44,12,0,56,0
0,25,32,18,20,57,59,0,19,25,44,18,0,56,0
0,25,32,26,20,57,65,0,25,25,50,18,0,56,14
0,24,32,30,20,57,71,7,24,25,50,18,0,50,20
7,19,32,30,10,57,76,7,24,33,50,18,0,50,19
0,19,36,26,10,57,82,7,18,42,50,12,0,50,13
0,19,32,22,10,57,82,7,18,33,50,12,0,50,14
7,24,27,11,10,57,71,7,18,17,50,11,0,50,14
7,19,23,11,10,57,71,7,18,13,47,0,0,50,20
0,14,27,7,10,57,71,7,18,13,47,0,5,50,20
0,19,27,12,10,57,71,8,18,7,27,0,5,50,20
0,5,32,12,10,50,82,8,18,13,20,0,11,50,20
7,5,27,4,10,50,47,8,12,13,20,0,5,50,20
20,5,18,4,0,50,41,8,12,7,20,6,5,39,20
12,10,22,8,0,50,41,8,12,7,27,0,11,39,20
0,10,18,8,0,50,41,8,12,7,27,0,11,44,33
0,10,24,14,0,50,29,8,12,13,27,0,11,44,40
0,14,27,18,0,71,18,8,12,13,27,0,10,39,40
13,19,23,14,10,71,12,8,12,29,33,0,5,39,36
13,24,23,7,20,71,12,8,24,21,33,6,0,39,47
13,29,23,7,22,71,18,8,29,21,33,12,5,39,47
13,23,27,4,40,79,12,23,29,21,33,12,11,39,47
20,24,24,4,30,79,18,31,18,14,33,12,11,28,47
60,25,18,0,22,79,18,31,12,7,33,6,21,22,53
53,36,14,4,30,79,19,38,12,7,33,0,21,22,47
56,33,14,4,30,71,24,33,12,7,33,0,21,22,47
53,29,18,4,30,71,29,38,12,14,33,0,21,22,47
50,33,18,4,22,79,35,38,12,21,27,0,21,17,47
47,33,14,7,20,79,35,38,12,14,27,6,21,17,50
47,42,10,7,10,79,41,38,19,14,27,0,21,11,53
47,42,9,4,10,79,41,33,19,21,21,0,26,21,47
53,37,9,11,20,79,41,31,19,14,20,0,26,22,47
40,42,14,14,10,79,35,31,12,14,20,0,26,18,47
40,42,14,18,20,64,35,31,12,14,20,12,32,17,40
47,47,9,14,30,64,35,38,12,21,21,6,26,17,53
47,47,9,11,20,64,29,31,6,21,23,12,16,17,47
53,53,9,7,20,64,29,23,6,21,21,12,16,17,40
53,53,9,18,20,79,24,23,7,14,21,6,21,17,40
