7.286114781294972254e-02,2.162305813403374299e-02,1.183606438804293284e+06,6.812527024051381885e-02,2.768020169268462505e-01,1.331030281465287179e-01,3.564282663548447999e-02,3.871015723372445844e-02,1.927346835302554129e-02,1.430333137713151945e-02,3.841220130999361724e+07,5.770820722712057677e-02,4.579170657059170729e-02,1.364874585390327688e-01,8.291754334026983078e-04,5.474534501649826190e-02,1.910833124726673549e-01,3.647668095912495051e-02,2.197423244012788185e-02,6.023850692976821103e-02,6.007930517614178123e-02,9.852760977968001710e-02,1.200649397736480578e-01,4.555647372584473720e-01,1.246744678520905226e+07,5.623628405521439999e-02,2.515254848405865107e-01,6.068644491879534586e-01,3.027317352660584548e-01,3.777062785511179910e-01,1.606918596098138793e-02,5.331734808284602223e-02,4.393909762861337304e-02,9.894598989880766249e-01,3.415912329743839293e-02,5.116071911957837531e-02,5.962187184506102522e-01,1.222783442004432564e-01,2.759236458362020552e+07,1.262146668653577100e+06,3.151807700884154532e+06,1.844540966398346471e+06,2.221096193729005288e+06,3.036269618041752838e+06,2.726614352241139568e+04,2.177955688019914474e-02,1.556732030023481138e+07,8.907321276308274166e-03,6.807143762554646038e-02
5.559686746293808490e-02,1.817306835137413867e-02,2.084589372849932639e+06,3.014924181662173922e-02,4.415991379947061837e+07,3.690247726650253829e-02,8.424971507046803698e-02,2.438626446969670986e-02,8.723274352461257708e-02,1.809412297917561696e-01,5.262951649422699213e+07,1.028065082917600792e-02,5.255319000554113662e-02,7.211245698261897763e-03,6.217236048640756296e-02,2.866162542124718951e-02,1.452060592320303101e-01,4.349690561663958899e-02,8.228845050532883690e-03,4.460928538591003162e-02,4.396433241037660949e-02,4.256931925143669915e-02,1.360556664621775380e-01,3.860636617222989351e+07,6.873460469627422281e+06,3.141797027963516564e-01,1.212693808808016360e-01,4.766715436073445944e-01,2.039692334953871131e-02,5.072916083618873584e-01,7.474082702690629243e-02,1.979170537935051877e-01,6.709367454172408818e-02,1.838262919656603878e-01,2.678066404378806054e-01,7.249842210975354639e-02,4.801863747327693721e-01,1.688539381858517975e+07,1.595825509864198230e+07,1.592726082894226070e+06,1.849373971968112281e+06,3.503995601916663873e+04,2.850029444233706221e+06,1.024402227910750313e+06,2.062498258010152262e+06,6.367970977799283783e-02,1.883470236819874495e+07,7.968598285870022169e-01,6.974510356309170100e-02
7.396170592116856068e-02,1.832299720599373308e-02,2.332909458103858866e+06,2.238069582782241940e-01,2.277990111498676613e+07,4.722934416884846942e-02,9.864651182205089186e-02,2.205827511338029345e-02,2.944825141226395729e-02,1.142717803358241080e-02,5.751959354365712404e+07,4.899857069926703002e-01,5.531342046751103192e-02,4.336835039079313114e-01,7.999912814439139042e-02,8.461110122580624282e-02,1.755002948517528361e-02,7.280832073823763351e-02,1.321291317947473898e-01,2.079004296015238840e-01,4.113575987082910418e-02,4.201358923952661084e-02,2.740921968589179469e-01,7.889308512497594794e-01,6.687529870685768314e+06,5.543341532246186532e-01,6.752560012458004302e-01,8.053329473185172338e-02,4.268590812888823499e-02,4.794807968223582240e-01,2.873288319543411060e-02,6.571932757080484189e-02,7.128283178899751105e-02,6.398141673552837223e+06,2.804335991772282100e-01,7.122160627613954853e-02,1.115980775540841963e+00,3.175586876375590917e+06,1.342056978586491384e+07,1.761485172704141354e+06,2.251498413400744088e+06,1.122968435281760758e+05,3.040450730837161653e+06,9.857440351679519517e+04,2.361245226405011024e+06,7.172598062845246536e-02,1.617420845520080440e+07,9.114319135972485941e-02,4.759099701632236307e-02
5.585331815731013616e-02,1.772308665234610323e-02,1.821959998779891524e+06,3.573578975374892136e-02,2.120636535308896005e+07,4.708864211491648605e-02,6.040076439641361983e-02,2.285179016321837661e-02,2.905320292540237645e-02,1.698031682701268974e-02,6.261016202657018193e-01,1.386682038648298990e-02,1.291387933047205387e-02,4.031530521161270086e-01,5.022006717986759322e-02,2.784144133281608036e-01,3.053971685673045333e-01,7.002909439566437633e-02,9.717907362538387786e-03,1.862495671988358831e-02,5.052450833492496546e-02,4.611385909849860520e-01,3.291540241369161346e-01,2.897005488828414688e-01,5.044144584095722996e+06,4.004980928025079767e-01,1.060817467007649645e-01,1.648084575367610161e-01,7.147795189191376297e-03,2.652456040996095318e-02,3.750807007206544696e-01,3.430515662550069345e-01,5.423546531680295546e-02,1.847406062701245537e+06,4.222329588304834375e-02,5.127749194782711406e-01,1.054956671048614942e+07,4.003007648188690037e-01,1.445290001035851590e-01,1.916786992029960267e+06,2.226427396897615108e+05,2.287988702482429333e+06,1.799503155818899861e+06,2.937712006008396274e+05,1.206152874145530863e+06,2.799677677961300709e-02,1.300469099433468096e+07,2.581532619252119853e-01,7.059213927271273947e-02
1.171878147931920966e-01,2.850554057922636067e-02,8.721285182815465831e-01,7.263626008160702086e-02,1.997140466090538725e+07,5.596746621514515213e-02,3.216577100474176110e-01,3.591634384454702594e-02,3.266434442057616905e-02,4.243593953875772484e-02,4.607424576049750503e-02,3.042603473718182711e-02,1.671666019780618316e-04,1.406491826952993851e-01,6.390734369971222406e-03,1.421188126234449178e-01,3.245081357836568370e-02,3.012284778638699145e-01,2.028255410799223099e-02,5.698262749199371063e-02,5.997238345357600031e-02,1.612054729125070307e-01,3.297809847059603450e-01,5.109851922983623673e-01,4.869601521246907301e+06,3.645341648364532339e-01,1.323516751276647418e-02,1.056553200455244923e+00,3.000806716662210438e-01,2.634845737914973118e-01,5.860759018043628504e-02,9.260639996307971911e-02,2.527163330796922819e-02,1.507990114329148550e+06,5.981836025664354073e-02,1.479969341098734403e-01,5.298487567075420171e+06,3.886681658059629174e-01,5.839182910841876906e-01,1.715039706118093571e+06,3.971532716632182710e+06,4.660071357062971219e+06,8.850193357156681595e+05,4.706736764802970574e+05,5.721966449516935972e+05,3.852527558741482283e-02,1.200332436808152683e+07,2.171679654959172701e-01,5.562117872164301646e-02
1.152173828380554377e-01,1.742797723221186507e-02,5.064555802650351213e-01,4.233230673640017011e-02,1.981117318946411088e+07,3.573718148758481261e-02,2.532836961754716606e-02,2.177767933023175284e-01,1.038614629124668121e-01,1.768714951729224438e-01,1.469123014152989327e-02,2.985078139205249795e-02,8.979546193701858081e-03,1.014906134875799559e-01,1.456518743676707200e-03,3.587320463592363895e-02,2.485339899969774002e-02,9.633148463519525251e-02,2.194935986616095014e-02,5.273993635884812597e-02,5.843191636421318086e-02,2.491459376141072768e-01,1.857778020801216234e-01,4.881100426468451547e-02,3.803839312224105466e+06,9.645714970708425540e-01,1.022232817345986922e+00,8.089591695710364183e-01,2.133709098029026308e-01,3.259974055358394636e-04,8.292010405566105358e-02,5.602075345382986210e-02,3.858721522664784048e-02,1.527666362377768615e+06,3.326415690348604598e-02,1.723177375374134845e+00,7.375243921247555123e-01,2.980114054364258261e-02,7.508872803507027349e-01,1.504053400453606155e+06,3.147376841006284580e+06,4.038141272941102274e+06,1.181725307359886821e+06,2.033205167708542431e+06,1.900922797982257616e+05,2.512673306506373397e-02,1.214518444504084252e+07,1.415081595447924556e+00,8.789931925887277397e-02
1.014056878237855064e-01,2.561129575703135000e-02,5.440390799481171352e-02,9.035062991519755837e-02,1.416106300907870755e+07,1.318253128906484717e-01,3.941998435216657604e-01,2.075846574768282771e-01,2.385651599095311992e-02,3.221726338967269010e-01,7.799375120406430995e-01,6.466177088024621655e-02,2.119808161398896787e-02,1.428996543698304034e-01,8.699478970104035369e-01,4.028242750199327316e-01,1.066004343123593823e-01,9.248372383833527999e-02,3.730821082630070978e-02,6.577897658060480324e-02,1.281347056289613706e-01,2.688870504799402150e-01,4.992676573602514850e-02,1.196408612317024556e+00,1.903093515805630013e+06,1.358857447802946903e+07,1.562346672673181058e-01,3.496742930845890829e-01,1.982991372144895237e-01,2.259308381575694308e+07,1.130712449239297118e-01,7.965788703774631108e-01,2.341009922129672766e-03,1.297823574841681329e+04,3.323250262174304998e-02,1.061094655047754385e+07,3.296376666462480509e-01,6.196464405930687258e-01,1.539716373985726200e+07,1.161295379967548186e+06,8.413182853973736987e+06,7.234614644440543838e+06,5.760028465609118575e+05,6.424526509760354646e+06,2.563206669026562013e+06,1.154386155797882674e-01,8.086211676163144410e+06,4.975389070480217280e-01,1.572223625015607140e-01
1.427203388203389378e-01,2.272492138664059316e-02,2.529799514740211502e-02,6.099601577904027738e-02,1.712863118576867506e+07,5.585585221414202800e-02,4.951605762559692092e-01,6.764264265134883880e-02,2.795300480248451985e-02,6.309969878701744694e-02,1.374788466786827342e-03,5.212056694620095798e-02,1.589646664089649705e-02,8.748054895648801899e-02,5.947186295364333963e-01,9.040635721555702053e-01,9.065048338212251811e-02,4.196899749512089661e-01,3.989307625379845401e-02,7.356138467031737849e-02,2.803519800947206625e-02,5.906558968305596763e-02,4.305188174301233794e-01,4.178952835904459207e-01,2.452419626678464003e+06,1.863329966967834160e+06,1.835368806026230204e-01,1.762867256301010876e-01,2.683693790045645344e-01,7.253452799246387084e-01,1.656855733260782504e-01,6.869120187376046181e+07,2.426647732954064635e-02,9.848436927759289805e-01,5.109252820466650413e-02,2.656806713476509787e+06,5.149214431695871008e-01,8.635348537232693383e-03,9.229312455574566498e+06,2.261038277745811734e+06,4.040976085293389391e+06,4.805388114799910225e+06,9.623919828955286648e+05,3.047671035295456182e+06,4.928540240477308398e+05,4.011692530390877087e-02,1.255111098591016978e+07,7.839130671103286557e+06,7.262000612781617237e-01
7.578041590797971461e-01,2.749018725141116198e-02,1.390688629512963258e+07,2.428886152647177499e-01,1.353060349858148023e+07,4.661976977051321414e-02,8.278849073101141453e+08,1.233710275812475582e-01,1.547774593975419499e-01,2.201443531365875061e-01,9.160380376165597194e-02,7.645030829003654493e-02,4.194772585178845742e-02,1.555016654756704864e-01,3.353711291742415002e-01,5.740582311777649160e-02,8.783794720292724401e-02,2.238495445983083865e-01,1.126381983292090300e-01,4.685591226398401477e-02,2.574907788030752487e-01,7.322035788505129594e-02,1.468021840249369991e-02,7.133259485101808295e-01,7.827042091319124095e-01,8.862858838002408701e-01,1.058909628178451717e-01,4.800137944662032363e-01,1.214843390140011720e-01,9.222850054390236557e-03,5.877795751737139307e-01,9.120049931735698134e+06,9.663993057821030144e-03,5.138560219552268382e-01,7.388626662020411628e-02,4.220586321264350554e+05,1.550515004989145296e-01,5.267644522205056079e-01,7.885076606976251234e-01,1.303280760709688533e+06,8.588536524391580373e+06,7.564367046512309462e+06,1.939750244422533142e+05,4.340850340711106546e+06,2.672257229936963413e+06,1.203106481130826189e-01,5.483309278854607604e+06,3.847724142959606519e-01,9.565256841892648410e-02
9.065945856628879196e-02,7.330719761747853114e-02,8.869912191992621597e-01,1.853433911202031353e-02,8.111066079641297000e-01,4.252476488361929541e-02,1.524731744960585833e+08,2.282308012764044242e-02,5.420012253651639716e-03,2.413369520213428168e-02,6.796319749314788661e-02,2.127891567310579227e-02,3.123327411538313614e-01,4.539272258789558978e-01,1.720026461466638923e-03,1.138074587026278450e-01,1.956539594024518380e-01,1.909413376138494392e-02,1.459771774647497244e-01,3.655724836024853430e-01,3.328996664506583304e-03,1.303911202483618303e-01,6.689126865592860682e-02,2.349721543128589829e+00,4.491286440061770802e-01,4.883807875923087405e-01,3.137257125876983799e-01,2.051053856782806550e-01,1.545703910346154786e-01,4.572294334551913475e-01,4.805065339370661465e-02,1.847782628349296376e+07,1.602968037773241650e-01,5.095111670317045149e-01,1.136364814530178152e-02,3.631683987058318686e+06,7.126128663261181717e-02,7.156607745961952871e-02,7.505146695857920491e-01,2.876985595339940395e+06,8.014596725105475634e+05,1.576933985215343069e+06,1.347099672892630333e+06,3.053027518511858070e+05,1.581699071410787757e+06,4.339575478656804847e-02,1.234550225154342875e+07,4.242897529640899945e-01,1.575632156732355849e-01
