3.920441656377715844e+01,5.183861498620624531e+01,1.579039728255870756e+01,3.166609370246059996e+01,3.355528768909977799e+01,4.073211569826131040e+01,3.605065785330388195e+01,3.448351791471914396e+01,2.189690560784952567e+01,3.980933627143738818e+01,2.750712358225754528e+01,3.274805544175481486e+01,3.735649561260201779e+01,3.027573854220425176e+01,2.462735113388798069e+01,2.790262590993715719e+01,3.435001675393260001e+01,3.825940665298692522e+01,1.551232030892554548e+01,2.774014034145583096e+01,5.547965108563354875e+01,1.484626581295389158e+01,4.078034448918617727e+01,2.184721127117881068e+01,3.730502568728544333e+01,2.215754663979383210e+01,4.719693007934834839e+01,5.542385785995350744e+01,2.723595719004485716e+01,3.789653687502406854e+01,4.417298464911250022e+01,4.279585494622051556e+01,2.315542210739231166e+01,4.130841676867776613e+01,3.576598945331015500e+01,3.336264743545042677e+01,3.949879452438999294e+01,5.047724563163036748e+01,9.427306010003142944e+00,2.272352122533935415e+01,4.462728498222771378e+01
3.920658054344231402e+01,5.183867063211665993e+01,1.567863372716115933e+01,3.182085089426326263e+01,3.355335890261579124e+01,4.073278914045724264e+01,3.605066227494875619e+01,3.424158130800158517e+01,2.120484846017090064e+01,3.975774387047764691e+01,2.741409844781474803e+01,3.270498927646448806e+01,3.735655264002700449e+01,3.005246844227822223e+01,2.453303123936180441e+01,2.785422564103596699e+01,3.422787235302510567e+01,3.826295460639602197e+01,1.543740585530581910e+01,3.061142526961205945e+01,5.547971021315358087e+01,1.484380283911228027e+01,4.078037772559509477e+01,2.015049599675190350e+01,3.730504480977325699e+01,2.193044740869598286e+01,4.719697635546706493e+01,5.542498400779670220e+01,2.720700935630041783e+01,3.789654803458559229e+01,4.412119187690728950e+01,4.279776499739113405e+01,2.318058027390834042e+01,4.130886174632738772e+01,3.576601889429120007e+01,3.336267500554052390e+01,3.948531513987536812e+01,5.047725687542298090e+01,9.246589693022713163e+00,2.275264515501328688e+01,4.462715514186230337e+01
3.919561445697046054e+01,5.183868454359426181e+01,1.573712877878953620e+01,3.092940857782773989e+01,3.355322527085939299e+01,4.072509336151389192e+01,3.605066309377188105e+01,3.433265472944790275e+01,2.142538718067139314e+01,3.976922620135721331e+01,2.745417751721969424e+01,3.272226513758396038e+01,3.735619497473402362e+01,3.014153039907140652e+01,2.457298319752499083e+01,2.787565967100107400e+01,3.426770510797881286e+01,3.826427132099610873e+01,1.548016880743928425e+01,2.979076152911067155e+01,5.547971858519181865e+01,1.484577298681179336e+01,4.078037380328596839e+01,2.085961688695417848e+01,3.730506261993348005e+01,2.202420506060419214e+01,4.719698707798237791e+01,5.542512676802997618e+01,2.721914045229069856e+01,3.789652837250099537e+01,4.413485823031270883e+01,4.279240341955621574e+01,2.318889213489922341e+01,4.130742683882489530e+01,3.576596687073946867e+01,3.336268234562945167e+01,3.949066009839640401e+01,5.047726103979061918e+01,9.336942014476452556e+00,2.276142232335064719e+01,4.461805085909720248e+01
3.918168075113309357e+01,5.183864791003657757e+01,1.535150001571774325e+01,3.123041705068879992e+01,3.354453102870825631e+01,4.071638877736526752e+01,3.605067062694462265e+01,3.419365756275587387e+01,2.146382538054488265e+01,3.961778010638036562e+01,2.738399653582204962e+01,3.256139684533805934e+01,3.735574373088123679e+01,3.000636724410082223e+01,2.451341091162989727e+01,2.779473267126429192e+01,3.404893957157440809e+01,3.826343982156708989e+01,1.505749055017243165e+01,3.059125691875617292e+01,5.547967410873869198e+01,1.475427044289340728e+01,4.078034097975169203e+01,2.052424585444771310e+01,3.730508342969962854e+01,2.413761963038614056e+01,4.719695716780807970e+01,5.542514334802690001e+01,2.708233667745508910e+01,3.789650676192152190e+01,4.399423129620893747e+01,4.278625903386448925e+01,2.299425138711127659e+01,4.130586014668352135e+01,3.576589460651327812e+01,3.336266408492041791e+01,3.948726158402719477e+01,5.047725229461858731e+01,8.850791923748417389e+00,2.255306369445114356e+01,4.460760901447255122e+01
3.919571323274484342e+01,5.183859690128536357e+01,1.531002689135989314e+01,3.116053239171732159e+01,3.354248809843234369e+01,4.072462057691200954e+01,3.605066898929837294e+01,3.386453765237303060e+01,2.041686536276439057e+01,3.953697891390972785e+01,2.713342396583261973e+01,3.249554042022715805e+01,3.735634940806277626e+01,2.971993225967489849e+01,2.429184422971352930e+01,2.768538507670056603e+01,3.393063693540850068e+01,3.826360753996672059e+01,1.504332329345393049e+01,3.062874866644863303e+01,5.547962806252839840e+01,1.474238824264578440e+01,4.078033127719753992e+01,2.047801535711399623e+01,3.730503562348009439e+01,2.382256602073501739e+01,4.719691540643265171e+01,5.542523249242596250e+01,2.703961896062989467e+01,3.789654325191636985e+01,4.393277352876181396e+01,4.279793327921420598e+01,2.298820583128944506e+01,4.130840277224025670e+01,3.576597004902719590e+01,3.336264116952085601e+01,3.945090326386154089e+01,5.047724188369949871e+01,8.825557581206076918e+00,2.254930742186439829e+01,4.461920128595389912e+01
3.965044272157989980e+01,5.183867712413954365e+01,1.557353078339729535e+01,2.704824051999616330e+01,3.355097406296315654e+01,4.070890384168063747e+01,3.605067308341399723e+01,3.438188223162012491e+01,2.587400733272425057e+01,3.974259770892037125e+01,2.751987199362628189e+01,3.271651615391714074e+01,3.729454756284916073e+01,3.017470238105603997e+01,2.461783818315250727e+01,2.789769377611234091e+01,3.424557845465719907e+01,3.826368910451181904e+01,1.528389055100608118e+01,2.949650452088780739e+01,5.547970288762012814e+01,1.481557986596058996e+01,4.078034510849814609e+01,1.400538222705348090e+01,3.730505699567235922e+01,2.422758888970427904e+01,4.719698049398174788e+01,5.542546999549881548e+01,2.720805913005983001e+01,3.789647611741128941e+01,4.413506449327155678e+01,4.277746412199479664e+01,2.312526125899899654e+01,4.130420729465410545e+01,3.576586131813130720e+01,3.336267554262020241e+01,3.949157993353504281e+01,5.047725271105534972e+01,9.061290468547312571e+00,2.268258161383431926e+01,4.460168746942655105e+01
3.971600040058853409e+01,5.183863724457041400e+01,1.603919833331516642e+01,2.673696356517626427e+01,3.355137461023299039e+01,4.073504458613790291e+01,3.605067341094324718e+01,3.460322029247564757e+01,2.652332951073606537e+01,3.994601839953183031e+01,2.763553064330262288e+01,3.875802933799210592e+01,3.727594628847316471e+01,3.039039148260967949e+01,2.472167772446010758e+01,2.801431280937219626e+01,3.456880087523899903e+01,3.825984096854417515e+01,1.579688926742088739e+01,3.060286872287344551e+01,5.547966678320523926e+01,1.491147041353385205e+01,4.078035811404945576e+01,8.448228695068067395e+00,3.730505437101716382e+01,2.204054926863562969e+01,4.719694437603543236e+01,5.542534618383346157e+01,2.738783509176574071e+01,3.789653705215996382e+01,4.434373671807070139e+01,4.279465615689253610e+01,2.331616011281277423e+01,4.130862471574931760e+01,3.576601454505536282e+01,3.336266480102666065e+01,3.949893316699751011e+01,5.047724854668771144e+01,9.660950906011159134e+00,2.287779157972999755e+01,4.462825136551884242e+01
3.973175829742718435e+01,5.183899013238561793e+01,1.557553847268156133e+01,3.102652711154142651e+01,3.345433968511942169e+01,4.073712059435924715e+01,3.605069912198936066e+01,3.445378208708383028e+01,2.604109849186167480e+01,3.954411159777873053e+01,2.744387837338169334e+01,4.321982433809706947e+01,3.726307435663685652e+01,3.025808124082830730e+01,2.458277677345893153e+01,2.781012608106133399e+01,3.422219068298571898e+01,3.825639397994282120e+01,1.524837353317531097e+01,3.060806657887700410e+01,5.548007518169541186e+01,1.468827570086966183e+01,4.078054803638612213e+01,7.467998460861196008e+00,3.730519141551317830e+01,2.351145303396443964e+01,4.719722523069089704e+01,5.542547710121178994e+01,2.711453969201652114e+01,3.789655069162405709e+01,4.404753594725488597e+01,4.279615669896978858e+01,2.911862824428305530e+01,4.108217380849270484e+01,3.576613833099838047e+01,3.336279226793673303e+01,3.950563713177213998e+01,5.047729935197286721e+01,9.219984480771174162e+00,2.244984993687651098e+01,4.291478052328591986e+01
3.976264666738561004e+01,5.183901517304530415e+01,1.581302435052489841e+01,3.176868394505698490e+01,3.350437068391715911e+01,4.074449009251091525e+01,3.605069650175536111e+01,3.456662641865496965e+01,2.588878203191753613e+01,3.972116182586076150e+01,2.754732726563500478e+01,4.405467753893415050e+01,3.720243774629161493e+01,3.037092416673127460e+01,2.465809511577216284e+01,2.790247188724206140e+01,3.436520946881829275e+01,3.826067851751745508e+01,1.550529451371855316e+01,3.061182974597178941e+01,5.548010762334357793e+01,1.477481759103847914e+01,4.078056186768672831e+01,8.021988955073773297e+00,3.730519572744670143e+01,2.344949125398252932e+01,4.719724686383582934e+01,5.542548313030157914e+01,2.721735169752030359e+01,3.789594098986555792e+01,4.415949018150612204e+01,4.280005551941953712e+01,3.005261369679465133e+01,4.099952793512765936e+01,3.576617479766807861e+01,3.336279495333511846e+01,3.951019136438038970e+01,5.047729789444419168e+01,9.517690018226318216e+00,2.260641712036478168e+01,4.197845671942140910e+01
3.982801291894348594e+01,5.183926650707400086e+01,1.726970044259699222e+01,2.692527151499599469e+01,3.353969749151938373e+01,4.083009907623404189e+01,3.605068749470098766e+01,3.548371466843551048e+01,2.675744125317632083e+01,4.060855383847257372e+01,2.808805985279821726e+01,4.445786435698182970e+01,3.694647665570093409e+01,3.127367666569801230e+01,2.512374819523333969e+01,2.338049606960695570e+01,3.536197705765810895e+01,3.769204075684409361e+01,1.699615109325475970e+01,3.064821070540696724e+01,5.547803031135637752e+01,1.521446709828267529e+01,4.078079142598930673e+01,2.645971275673872469e+00,3.730529846394986748e+01,2.674976320585220080e+01,4.719745886865612761e+01,5.542561706222480211e+01,2.785451686840670504e+01,3.789660896933426670e+01,4.486781222220187004e+01,4.284520262872648999e+01,3.038954447688247740e+01,4.102803958719202626e+01,3.576670356437872300e+01,3.336288518272090187e+01,3.955801679917836822e+01,5.047732642036250184e+01,1.157078587968017658e+01,2.328501732799907842e+01,4.125140075440560139e+01
