1.733973577367780433e-02,5.974348837624467168e-02,2.503036316671087072e-02,1.432166117887252732e-01,1.863617776736993803e-01,7.536902687276698064e-03,2.500407103148204538e-02,2.013709880899176852e-02,2.349932926620705576e-02,1.862188583878986170e-02,1.471412685212279171e-02,1.217595813999884369e-01,6.512633252788157254e-04,2.222515480142980837e-02,1.793377072818994403e-02,1.957420326044340131e-02,1.735591989251426479e-02,6.011346894032008024e-03,2.421544185719516282e-02,1.435116058036807127e-02,7.942127293227001922e-03,1.180587093172904244e-02,8.134989326557099526e-03,2.347716521521172120e-02,7.745272132606420730e-03,5.899752805110018879e-03,9.091998781022302828e-03,1.018168754264986951e-02,1.652201852006038307e-02,7.425458691889779209e-03,1.244826580519607824e-02,2.273376813451800406e-03,1.827948331680529503e-01,1.541951514040082460e-01,8.620691270407872947e-03,1.334347287484392852e-02,1.351929915986608416e-02,1.070706774468895353e-02,3.972207699668627023e-02,1.951929168811578769e-02,1.788464549395747394e-01
1.175882106509670844e-02,1.230902577568175442e-03,1.964722286060811146e-02,9.797651865604573365e-03,1.507877814645165911e-02,5.423426540380494112e-03,1.911702085377366828e-02,1.708422689042696577e-02,1.033751342703982321e-02,1.496960264755239564e-02,8.077883028049492528e-03,2.103176538777017449e-02,6.776845174114756558e-04,1.922466504070565949e-02,1.514719637020889298e-02,1.630045676583167374e-02,1.429454535457623347e-02,6.411962906481627825e-03,1.796086873248099042e-02,1.367534342716878772e-02,5.576407383686825606e-03,6.936585291194893171e-03,5.533720650724678787e-03,8.474223941566017340e-03,8.927553617559643578e-03,1.011698593503335998e-02,7.565629870273034990e-03,8.430641761466581632e-03,1.329612756091042361e-02,1.309136119654063235e-01,1.046016119783821363e-02,6.747349926810359937e-03,2.853821269518235990e-02,2.478974586050554764e-04,6.460951378269158552e-03,1.188143080547978195e-02,8.576089789648676590e-03,9.232017044989097865e-03,2.373548853592583399e-02,1.568833340484569044e-02,1.051589408079294874e-03
1.010164654364613564e-02,9.045716121282795091e-03,2.530879871911178788e-02,1.821829035930408458e-01,2.181974018931432096e-03,7.663715202245625392e-03,1.415100683141356508e-01,2.049472343613573458e-02,1.737022169532277324e-02,1.957992536369137712e-02,1.513194623510284373e-02,2.286098581942786964e-02,2.944892585938953342e-03,2.218149243256344050e-02,1.802020654004468994e-02,2.751099061914014654e-01,1.772426521901368859e-02,4.446520454828126190e-01,2.379880545058083927e-02,1.559356414917408007e-02,2.084499698102334764e-01,1.173676660804984229e-02,7.674403281506564367e-03,1.026643301200842684e+00,6.771628556762650762e-03,8.673689935411328655e-02,8.568486658438484449e-03,9.808981010209473494e-03,1.610237425842002412e-02,1.112454316898301432e-01,1.269745657143211102e-02,1.834054277695198109e-03,3.310048060959989297e-02,3.381148309391121716e-03,8.152643236835992874e-03,1.286449593672263185e-02,1.493136851307978047e-02,1.023085969570181920e-02,4.315584656208551473e-02,1.940180106251216535e-02,8.732396921636742526e-03
1.356997761584016055e-02,9.743905005541808953e-03,3.056737784228607396e-02,7.359471775995747068e-03,4.340476868618970384e-03,8.600898867549363128e-03,3.076050903766801292e-02,2.186165068387962637e-02,1.548658591641890840e-02,1.907341609033042992e-02,1.423066678703866460e-02,2.311724411422442366e-02,4.472512544832857317e-03,2.432143200941152064e-02,2.239782939259665484e-01,1.178830598687767572e-02,1.505018777554116283e-01,4.107181456997274077e-02,3.059742407650517179e-02,1.525186895699280794e-02,1.157378025782418961e-02,1.693052636324802324e-02,7.800313046908439497e-03,1.449558843281970322e-01,6.340130978447232335e-03,1.956269690337046063e-01,7.503065389858292952e-03,9.863391331176125584e-03,2.234489500852970822e-01,1.071492726688409161e-03,1.360615597002888533e-02,7.685847072759753075e-03,2.904348050373093543e-02,8.087367903839974906e-03,1.521126282786943729e-01,1.136859417513225862e-02,2.360442649420562908e-02,9.198279421455787114e-03,4.377485872445038145e-02,2.383754248359366140e-02,1.468411269636025508e-02
1.122761419247968705e-02,8.122974337204651174e-02,5.433656847371892695e-01,1.020067063534989771e+00,5.116594220756805195e-05,7.431371223385990245e-03,2.321615482626143007e-02,1.944556955548398455e-02,2.439476958857495631e-02,1.592389801182887699e-02,1.092286756946109390e-02,2.565820012344784476e-02,6.338446925075734949e-03,2.230949443739109819e-02,1.405565832016592021e-02,8.386936411440155600e-03,2.803279193285571763e-02,2.027904048942928000e-02,1.059665954929401632e+00,2.092905546856031057e-02,7.377943903291688497e-03,1.497610589144755984e-02,6.600948068691762059e-03,8.543283736474278911e-02,1.791043144472493839e-03,1.857231982751946786e-01,6.260901289207913833e-03,9.108312726889441352e-03,1.039337584676876952e-02,1.567267034733363764e-03,1.199369622158721373e-02,5.437716152690165623e-03,2.590306903210849027e-02,7.104226150044673678e-03,1.254066133310680498e-03,1.011116833199759459e-02,1.854536038223577460e-02,8.154204470165522800e-03,4.032704230397592821e-02,2.291004491999723905e-02,1.084824972103815531e-02
1.101926115014840134e-02,5.865610847543801902e-03,3.100250872213165809e-02,3.231008663607715797e-02,3.852952324942717464e-03,9.694152969702047110e-03,6.279224757190524087e-02,2.170854886066352074e-02,3.227014098193087960e-02,2.049547933538672234e-02,2.116955702809217993e-02,2.031512628573500512e-01,1.117370103115393996e-02,2.329686940286093341e-02,1.782300622758006825e-02,1.770999440241491363e-02,2.371051504412526323e-01,1.734311203858544814e-02,4.338149695226500846e-02,2.413802471771240438e-02,1.102152924152261793e-01,1.902555997031385795e-02,9.150932207820559883e-03,2.611258531267351621e-02,4.666495496310471558e-03,8.083111090239128438e-02,6.854132290200253344e-03,9.310872436337942759e-03,1.292317436805313045e-02,4.989197161243559206e-03,1.356647372337201063e-02,1.367938834954392745e-02,2.852076714050831852e-01,1.005167728949771244e-02,1.474804115003516825e-03,1.223835242274335100e-01,2.648170394373070696e-02,8.283332985016295114e-03,6.075951320369696318e-02,2.626904546946157507e-02,1.391600167312818936e-02
7.496766587866340002e-03,1.750371718771025036e-03,1.909396678079021761e-02,2.417837756881958122e-01,7.879223245394225209e-03,3.895813501648243051e-03,2.660959312604641025e-02,1.372940185004516145e-02,2.613525455625305763e-02,8.787508460744188760e-03,1.589819817984060388e-03,2.635024952963544234e-02,6.711950503538293041e-03,1.684892344576757045e-02,1.357814663670418864e-02,1.138553835983107006e-03,2.848543574290156050e-03,2.915952351204722376e-02,9.064940468400155965e-03,1.173011026430691509e-02,1.541689767860590643e-02,7.966364879141065586e-03,2.887611851987965418e-03,9.534329679547456915e-02,4.131538520369366224e-03,4.202377750740925177e-02,4.483836432432793291e-03,6.797998838007114630e-03,1.086925326057932954e-02,9.956326871264103984e-02,8.262286958282712493e-03,6.560510764267435662e-04,1.897911746672804531e-02,8.304550347665265453e-03,1.819536052019402744e-03,7.394229412472869654e-03,9.065189161550531172e-03,6.427017283086621999e-03,1.809425041471903958e-02,1.901854561567393673e-02,9.158397901958334822e-03
1.020654939513852312e-02,6.240187696364969498e-03,1.083658489492962500e-02,3.834908959898102043e-02,6.286140259418389505e-03,8.895761218985059329e-05,1.535167719087674465e-01,8.182716038290949873e-03,2.392703224189000541e-02,4.233406353368548286e-03,4.672559322095595595e-03,1.918526184074261301e-02,1.346777015627868097e-03,1.112391868526147777e-02,4.411513646299798121e-03,5.766546453153412362e-03,2.877914608959485782e-03,1.901875774781006459e-02,1.073044603348191801e-02,6.753203942245272415e-03,1.576409590960996948e-02,2.879456613940929201e-03,1.285281469747723239e-03,1.184536952781087282e-01,6.576782629286151600e-04,1.052396661878585438e-01,1.481106392829424851e-03,3.726440397285866232e-03,2.644133425932202169e-03,7.269819347424478356e-03,4.543830255142397231e-03,1.286049759489349582e-02,1.111987081166240614e-02,3.518727189392196076e-03,4.376121674897250242e-03,1.406500268139252753e-03,2.107758433819079558e-03,3.592758343252280915e-03,2.825530179107158934e-03,1.023251568364190456e-02,2.410550698430810167e-03
1.450497226944930454e-02,2.823404911791439070e-03,1.793633419898824771e-02,3.101822066918269796e-02,6.610332013523774995e-03,1.473623682647639266e-01,8.770907917818116309e-03,1.261331775740251286e-02,2.852194415967240076e-02,1.408929479724463363e-01,1.386342028215388142e-02,1.430961149957806489e-01,2.321487343375101473e-03,1.314415988544856417e-02,8.777690516164950510e-03,2.813772496851333921e-03,1.207000595365669525e-02,1.195685405909490684e-01,2.714489784121737123e-02,9.533292112731812235e-03,8.308611107284469971e-03,2.325732693362389698e-03,1.158030471649492132e-01,1.013586323426558244e-01,3.975255442384826275e-03,1.192515035552749528e-02,4.155464165331572424e-03,1.050720055325309737e-01,2.560104899203999307e-01,3.217438308648790535e-03,7.560457467539122463e-03,3.394680622032384982e-03,1.673290010247821188e-02,8.266171094793129184e-03,1.535865647342710008e-03,5.285874079961132635e-03,2.117861810207780360e-01,5.322931160732472834e-03,3.857614934583159655e-02,1.401393522181271223e-02,8.311107002076495096e-03
6.617595607949313709e-03,7.387222382889084560e-02,2.135120136618143954e-02,2.354284617728450227e-02,2.084601837848379657e-01,1.252380272441827591e-01,8.084433261289046199e-03,1.177316528222463812e-02,1.683794627889175291e-02,3.211733209517815026e-03,9.087342649092838495e-03,1.544002968242529084e-01,2.533560663579494544e-03,1.374189498238856562e-02,1.142803040281477334e-02,1.373956863381287216e-03,8.919507718340418528e-03,1.441320783522794802e-01,4.334232082219562771e-02,9.461440144790710452e-03,1.226242571404953102e-01,5.055783335277255208e-01,3.433410375920179555e-03,4.202477947929780185e+07,9.238917181320235872e-02,1.298295451882182372e-01,1.890951192185976425e-03,2.540926642892800125e-01,7.966603609476935119e-03,3.385260528769795055e-03,7.006445204515706487e-03,1.072156188453440677e-03,2.741082649879899788e-02,6.580880619388611470e-03,3.201419265012973425e-03,3.915645623945602366e-03,5.326100957525968082e-04,3.315467919743318292e-03,2.788849932734534590e-02,1.466084624527249497e-02,5.235314082823751790e-03
