4.700000020503908615e+01,3.499999973419382115e+01,4.300000024127893994e+01,3.299999996087469611e+01,3.600000026702403488e+01,5.299999934241509436e+01,2.900000001677441119e+01,3.099999998865558837e+01,6.100000067787845381e+01,9.200000034760745393e+01,6.700000145673099894e+01,2.400000064404401101e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
4.700000020503908615e+01,3.499999973419382115e+01,4.300000024127893994e+01,3.299999996087469611e+01,3.600000026702403488e+01,5.299999934241509436e+01,2.900000001677441119e+01,3.099999998865558837e+01,6.100000067787845381e+01,9.200000034760745393e+01,6.700000145673099894e+01,2.400000064404401101e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
4.700000020503908615e+01,3.499999973419382115e+01,4.300000024127893994e+01,3.299999996087469611e+01,3.600000026702403488e+01,5.299999934241509436e+01,2.900000001677441119e+01,3.099999998865558837e+01,5.899999964886062997e+01,9.200000034760745393e+01,6.700000145673099894e+01,2.400000064404401101e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
4.700000020503908615e+01,3.499999973419382115e+01,4.300000024127893994e+01,3.299999996087469611e+01,3.600000026702403488e+01,5.299999934241509436e+01,2.900000001677441119e+01,3.099999998865558837e+01,6.100000067787845381e+01,9.200000034760745393e+01,6.700000145673099894e+01,2.400000064404401101e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.999999961763952427e+01,4.300000024127893994e+01,3.299999996087469611e+01,3.600000026702403488e+01,4.700000005090149813e+01,2.900000001677441119e+01,3.099999998865558837e+01,6.100000067787845381e+01,9.200000034760745393e+01,6.700000145673099894e+01,1.800000025868704512e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.999999961763952427e+01,4.300000024127893994e+01,3.299999996087469611e+01,4.300000000152203228e+01,4.700000005090149813e+01,2.900000001677441119e+01,3.099999998865558837e+01,5.599999977417368768e+01,9.200000034760745393e+01,6.700000145673099894e+01,1.200000129883337507e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
5.300000028479760772e+01,3.499999973419382115e+01,4.300000024127893994e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.900000001677441119e+01,3.099999998865558837e+01,5.599999977417368768e+01,9.200000034760745393e+01,6.700000145673099894e+01,1.200000129883337507e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
5.300000028479760772e+01,3.499999973419382115e+01,4.300000024127893994e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.900000001677441119e+01,3.099999998865558837e+01,5.599999977417368768e+01,9.200000034760745393e+01,6.700000145673099894e+01,1.200000129883337507e+01,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.999999961763952427e+01,4.300000024127893994e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.900000001677441119e+01,2.499999972846142526e+01,3.899999999753610780e+01,7.699999943976590089e+01,6.700000145673099894e+01,6.000000913476412734e+00,6.699999899753169075e+01,2.999999996259434454e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.999999961763952427e+01,4.300000024127893994e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,7.699999943976590089e+01,6.700000145673099894e+01,6.000000913476412734e+00,6.699999899753169075e+01,2.499999947672694134e+01,1.400000035886515803e+01
5.300000028479760772e+01,1.500000012776746772e+01,4.300000024127893994e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,7.699999943976590089e+01,6.700000145673099894e+01,6.000000913476412734e+00,6.699999899753169075e+01,2.499999947672694134e+01,1.400000035886515803e+01
5.300000028479760772e+01,1.500000012776746772e+01,4.300000024127893994e+01,3.299999996087469611e+01,6.399999982451857505e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,6.899999993232154338e+01,6.700000145673099894e+01,6.000000913476412734e+00,6.699999899753169075e+01,2.499999947672694134e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.000000024432176460e+01,4.300000024127893994e+01,3.299999996087469611e+01,6.399999982451857505e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,6.899999993232154338e+01,6.700000145673099894e+01,6.000000913476412734e+00,6.699999899753169075e+01,2.499999947672694134e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.000000024432176460e+01,4.300000024127893994e+01,3.299999996087469611e+01,6.399999982451857505e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,6.899999993232154338e+01,6.700000145673099894e+01,6.000000913476412734e+00,6.699999899753169075e+01,2.499999947672694134e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.000000024432176460e+01,3.799999951951527777e+01,3.299999996087469611e+01,5.700000014164579198e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,4.400000027542593983e+01,6.899999993232154338e+01,5.999999921276301507e+01,6.000000913476412734e+00,6.699999899753169075e+01,1.999999966944632135e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.000000024432176460e+01,3.799999951951527777e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,6.199999957842912579e+01,5.999999921276301507e+01,5.281194432882330148e-07,6.100000123716203859e+01,1.999999966944632135e+01,1.400000035886515803e+01
5.300000028479760772e+01,2.000000024432176460e+01,3.799999951951527777e+01,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.400000011062169847e+01,2.499999972846142526e+01,3.899999999753610780e+01,5.000000005563637728e+01,5.999999921276301507e+01,5.281194432882330148e-07,6.100000123716203859e+01,1.499999986216570491e+01,1.499999977998058753e+01
5.300000028479760772e+01,2.000000024432176460e+01,4.300000024127893994e+01,3.000000002391101006e+01,5.000000004577130852e+01,4.700000005090149813e+01,2.900000001677441119e+01,2.499999972846142526e+01,3.300000003955725703e+01,3.800000000959123270e+01,5.300000027179218876e+01,5.281194432882330148e-07,6.699999899753169075e+01,1.999999966944632135e+01,2.099999964212258874e+01
5.300000028479760772e+01,2.000000024432176460e+01,4.300000024127893994e+01,3.000000002391101006e+01,5.000000004577130852e+01,4.700000005090149813e+01,3.299999994169658635e+01,2.499999972846142526e+01,3.300000003955725703e+01,3.800000000959123270e+01,4.700000023581800690e+01,6.000000913476412734e+00,6.100000123716203859e+01,1.999999966944632135e+01,2.099999964212258874e+01
4.999999984981524648e+01,4.999999894658870403e+00,4.799999999300536047e+01,3.000000002391101006e+01,5.000000004577130852e+01,5.299999934241509436e+01,3.800000015221502281e+01,1.900000066092087536e+01,3.300000003955725703e+01,3.800000000959123270e+01,5.300000027179218876e+01,6.000000913476412734e+00,6.100000123716203859e+01,1.999999966944632135e+01,2.099999964212258874e+01
4.700000020503908615e+01,1.000000001121316728e+01,4.799999999300536047e+01,3.000000002391101006e+01,5.000000004577130852e+01,5.299999934241509436e+01,3.800000015221502281e+01,1.900000066092087536e+01,3.300000003955725703e+01,4.600000004028799339e+01,5.300000027179218876e+01,1.200000129883337507e+01,5.600000010391474348e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.999999991443593217e+01,1.500000012776746772e+01,4.799999999300536047e+01,3.000000002391101006e+01,5.000000004577130852e+01,5.299999934241509436e+01,3.800000015221502281e+01,1.200000038575753436e+01,3.300000003955725703e+01,3.800000000959123270e+01,4.700000023581800690e+01,6.000000913476412734e+00,6.100000123716203859e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.999999991443593217e+01,1.500000012776746772e+01,4.799999999300536047e+01,3.000000002391101006e+01,4.300000000152203228e+01,5.299999934241509436e+01,4.299999975400201180e+01,1.200000038575753436e+01,3.300000003955725703e+01,3.800000000959123270e+01,4.700000023581800690e+01,6.000000913476412734e+00,6.300000049061858931e+01,1.999999966944632135e+01,1.400000035886515803e+01
2.899999996576352501e+01,1.500000012776746772e+01,2.999999952873810827e+01,3.000000002391101006e+01,5.000000004577130852e+01,5.299999934241509436e+01,4.299999975400201180e+01,1.200000038575753436e+01,2.800000038748234132e+01,2.299999910174967965e+01,4.700000023581800690e+01,6.000000913476412734e+00,6.300000049061858931e+01,2.499999947672694134e+01,1.400000035886515803e+01
3.300000001893587154e+01,1.500000012776746772e+01,2.399999905063661032e+01,3.000000002391101006e+01,4.599999990248551995e+01,5.299999934241509436e+01,4.299999975400201180e+01,1.200000038575753436e+01,2.199999980368856711e+01,2.299999910174967965e+01,4.700000023581800690e+01,5.281194432882330148e-07,6.000000011063080052e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.300000001893587154e+01,1.000000001121316728e+01,2.000000002528527077e+01,3.000000002391101006e+01,5.000000004577130852e+01,5.299999934241509436e+01,4.799999935578900079e+01,5.999999955184286193e+00,2.800000038748234132e+01,8.000000286917675396e+00,5.300000027179218876e+01,5.281194432882330148e-07,5.799999935737128709e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.300000001893587154e+01,1.000000001121316728e+01,1.499999930352160504e+01,3.000000002391101006e+01,5.000000004577130852e+01,5.299999934241509436e+01,4.500000032519454862e+01,5.999999955184286193e+00,2.199999980368856711e+01,8.000000286917675396e+00,5.699999919477592414e+01,1.200000129883337507e+01,5.799999935737128709e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.599999996003935365e+01,1.000000001121316728e+01,1.000000052183243326e+01,3.299999996087469611e+01,5.000000004577130852e+01,5.000000007939269153e+01,4.799999935578900079e+01,5.999999955184286193e+00,1.699999973440370482e+01,8.000000286917675396e+00,5.999999921276301507e+01,6.000000913476412734e+00,6.300000049061858931e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.999999991443593217e+01,1.000000001121316728e+01,5.000001740143261486e+00,3.299999996087469611e+01,5.000000004577130852e+01,4.700000005090149813e+01,4.799999935578900079e+01,5.999999955184286193e+00,1.699999973440370482e+01,8.000000286917675396e+00,4.700000023581800690e+01,7.000000027367043742e+00,5.799999935737128709e+01,1.999999966944632135e+01,1.400000035886515803e+01
3.999999991443593217e+01,4.999999894658870403e+00,-9.216948910761857405e-07,3.000000002391101006e+01,5.000000004577130852e+01,3.999999998442203974e+01,5.699999888249816138e+01,5.999999955184286193e+00,6.000000750164865337e+00,8.000000286917675396e+00,5.000000025380509783e+01,7.000000027367043742e+00,5.799999935737128709e+01,1.999999966944632135e+01,1.400000035886515803e+01
4.700000020503908615e+01,4.999999894658870403e+00,5.000001740143261486e+00,3.000000002391101006e+01,5.000000004577130852e+01,3.999999998442203974e+01,5.000000114444443966e+01,5.999999955184286193e+00,1.000790994964972924e-06,-1.313536252212088584e-06,5.300000027179218876e+01,5.281194432882330148e-07,5.799999935737128709e+01,1.999999966944632135e+01,1.400000035886515803e+01
